Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
18:38.6,388.049,18:38.6,106.667,18:38.6,2.0965
18:38.7,388.086,18:38.7,106.788,18:38.7,2.09705
18:38.8,387.947,18:38.8,106.834,18:38.8,2.09686
18:38.9,388.014,18:38.9,106.87,18:38.9,2.09679
18:39.0,387.978,18:39.0,106.799,18:39.0,2.09708
18:39.1,388.009,18:39.1,106.928,18:39.1,2.0968
18:39.2,387.968,18:39.2,106.679,18:39.2,2.09631
18:39.3,388.034,18:39.3,106.955,18:39.3,2.09671
18:39.4,388.001,18:39.4,106.778,18:39.4,2.09735
18:39.5,388.022,18:39.5,106.718,18:39.5,2.097
18:39.6,388.015,18:39.6,106.78,18:39.6,2.09694
18:39.7,388.097,18:39.7,106.953,18:39.7,2.09699
18:39.8,387.939,18:39.8,106.811,18:39.8,2.09706
18:39.9,387.974,18:39.9,106.926,18:39.9,2.09673
18:40.0,388.078,18:40.0,106.85,18:40.0,2.09704
18:40.1,388.046,18:40.1,106.9,18:40.1,2.0971
18:40.2,388.024,18:40.2,106.772,18:40.2,2.09717
18:40.3,388.017,18:40.3,106.808,18:40.3,2.09734
18:40.4,387.994,18:40.4,106.845,18:40.4,2.09708
18:40.5,388.055,18:40.5,106.931,18:40.5,2.09715
18:40.6,388.04,18:40.6,106.717,18:40.6,2.097
18:40.7,388.02,18:40.7,107.067,18:40.7,2.09618
18:40.8,387.957,18:40.8,106.901,18:40.8,2.09665
18:40.9,388.1,18:40.9,106.761,18:40.9,2.09663
18:41.0,387.999,18:41.0,106.669,18:41.0,2.09646
18:41.1,388.111,18:41.1,106.908,18:41.1,2.09687
18:41.2,387.981,18:41.2,106.822,18:41.2,2.09691
18:41.3,388.033,18:41.3,106.867,18:41.3,2.09703
18:41.4,388.061,18:41.4,106.851,18:41.4,2.09765
18:41.5,388.06,18:41.5,106.878,18:41.5,2.09695
18:41.6,388.026,18:41.6,106.957,18:41.6,2.09716
18:41.7,388.091,18:41.7,106.959,18:41.7,2.0971
18:41.8,388.05,18:41.8,106.765,18:41.8,2.09728
18:41.9,387.934,18:41.9,106.928,18:41.9,2.09706
18:42.0,388.027,18:42.0,106.811,18:42.0,2.09692
18:42.1,388.123,18:42.1,106.893,18:42.1,2.09673
18:42.2,388.13,18:42.2,106.914,18:42.2,2.09747
18:42.3,388.065,18:42.3,106.718,18:42.3,2.097
18:42.4,388.009,18:42.4,107.016,18:42.4,2.0969
18:42.5,388.077,18:42.5,107.015,18:42.5,2.09671
18:42.6,388.116,18:42.6,107.008,18:42.6,2.0968
18:42.7,388.044,18:42.7,106.977,18:42.7,2.09699
18:42.8,388.088,18:42.8,106.983,18:42.8,2.09657
18:42.9,388.146,18:42.9,106.94,18:42.9,2.09654
18:43.0,388.107,18:43.0,107.015,18:43.0,2.09686
18:43.1,388.087,18:43.1,106.856,18:43.1,2.09678
18:43.2,388.068,18:43.2,106.977,18:43.2,2.09691
18:43.3,388.096,18:43.3,107.029,18:43.3,2.09684
18:43.4,388.102,18:43.4,106.936,18:43.4,2.09718
18:43.5,388.009,18:43.5,106.987,18:43.5,2.09713
18:43.6,388.159,18:43.6,106.971,18:43.6,2.09713
18:43.7,388.061,18:43.7,106.912,18:43.7,2.09712
18:43.8,388.03,18:43.8,106.852,18:43.8,2.09687
18:43.9,388.078,18:43.9,107.043,18:43.9,2.09729
18:44.0,388.135,18:44.0,106.972,18:44.0,2.09704
18:44.1,388.081,18:44.1,106.856,18:44.1,2.0975
18:44.2,388.121,18:44.2,106.857,18:44.2,2.09728
18:44.3,388.107,18:44.3,106.882,18:44.3,2.09724
18:44.4,388.146,18:44.4,106.917,18:44.4,2.09684
18:44.5,388.179,18:44.5,106.821,18:44.5,2.09702
18:44.6,388.071,18:44.6,107.082,18:44.6,2.09676
18:44.7,388.147,18:44.7,106.935,18:44.7,2.09741
18:44.8,388.04,18:44.8,106.93,18:44.8,2.09687
18:44.9,388.15,18:44.9,106.911,18:44.9,2.09674
18:45.0,388.111,18:45.0,107.114,18:45.0,2.09683
18:45.1,388.142,18:45.1,106.883,18:45.1,2.09669
18:45.2,388.029,18:45.2,107.124,18:45.2,2.09682
18:45.3,388.123,18:45.3,106.85,18:45.3,2.09693
18:45.4,388.062,18:45.4,106.963,18:45.4,2.09716
18:45.5,388.02,18:45.5,106.915,18:45.5,2.09712
18:45.6,388.097,18:45.6,106.826,18:45.6,2.09698
18:45.7,388.069,18:45.7,107.081,18:45.7,2.09727
18:45.8,388.123,18:45.8,106.968,18:45.8,2.09726
18:45.9,388.166,18:45.9,106.891,18:45.9,2.09692
18:46.0,388.153,18:46.0,107.016,18:46.0,2.09726
18:46.1,388.059,18:46.1,107.083,18:46.1,2.09684
18:46.2,388.041,18:46.2,106.96,18:46.2,2.09706
18:46.3,388.043,18:46.3,107.042,18:46.3,2.09757
18:46.4,388.027,18:46.4,106.978,18:46.4,2.09682
18:46.5,388.103,18:46.5,106.938,18:46.5,2.09729
18:46.6,388.054,18:46.6,106.777,18:46.6,2.09716
18:46.7,388.148,18:46.7,107.043,18:46.7,2.09674
18:46.8,388.066,18:46.8,106.977,18:46.8,2.09694
18:46.9,387.982,18:46.9,106.971,18:46.9,2.09694
18:47.0,388.078,18:47.0,106.956,18:47.0,2.09716
18:47.1,388.072,18:47.1,106.92,18:47.1,2.09706
18:47.2,388.042,18:47.2,107.062,18:47.2,2.09688
18:47.3,387.958,18:47.3,106.978,18:47.3,2.097
18:47.4,388.174,18:47.4,106.988,18:47.4,2.09723
18:47.5,388.059,18:47.5,106.96,18:47.5,2.09697
18:47.6,388.033,18:47.6,107.125,18:47.6,2.09742
18:47.7,388.007,18:47.7,107.013,18:47.7,2.09682
18:47.8,388.049,18:47.8,107.036,18:47.8,2.09677
18:47.9,388.059,18:47.9,107.01,18:47.9,2.09674
18:48.0,387.941,18:48.0,106.859,18:48.0,2.0971
18:48.1,387.95,18:48.1,107.037,18:48.1,2.09761
18:48.2,387.989,18:48.2,107.05,18:48.2,2.09756
18:48.3,388.097,18:48.3,107.216,18:48.3,2.09717
18:48.4,388.057,18:48.4,107.049,18:48.4,2.09727
18:48.5,388.074,18:48.5,106.954,18:48.5,2.09726
18:48.6,388.119,18:48.6,107.174,18:48.6,2.09717
18:48.7,388.064,18:48.7,107.088,18:48.7,2.09737
18:48.8,388.042,18:48.8,107.008,18:48.8,2.09698
18:48.9,387.997,18:48.9,106.864,18:48.9,2.0967
18:49.0,388.009,18:49.0,107.129,18:49.0,2.09751
18:49.1,388.081,18:49.1,107.024,18:49.1,2.09705
18:49.2,388.133,18:49.2,107.087,18:49.2,2.09703
18:49.3,387.984,18:49.3,107.017,18:49.3,2.09756
18:49.4,388.066,18:49.4,106.976,18:49.4,2.09682
18:49.5,388.004,18:49.5,107.113,18:49.5,2.09733
18:49.6,388.046,18:49.6,107.076,18:49.6,2.09727
18:49.7,388.058,18:49.7,107.131,18:49.7,2.09701
18:49.8,388.04,18:49.8,107.164,18:49.8,2.09752
18:49.9,388.046,18:49.9,107.104,18:49.9,2.09695
18:50.0,387.974,18:50.0,106.974,18:50.0,2.09698
18:50.1,388.048,18:50.1,107.04,18:50.1,2.0972
18:50.2,388.085,18:50.2,107.013,18:50.2,2.09711
18:50.3,388.017,18:50.3,106.877,18:50.3,2.09744
18:50.4,387.987,18:50.4,107.166,18:50.4,2.09711
18:50.5,388.017,18:50.5,106.975,18:50.5,2.09703
18:50.6,388.053,18:50.6,107.059,18:50.6,2.09697
18:50.7,388.053,18:50.7,107.112,18:50.7,2.09689
18:50.8,387.951,18:50.8,107.062,18:50.8,2.0969
18:50.9,388,18:50.9,107.012,18:50.9,2.09705
18:51.0,388.078,18:51.0,107.056,18:51.0,2.09715
18:51.1,387.955,18:51.1,107.042,18:51.1,2.09742
18:51.2,388.043,18:51.2,107.161,18:51.2,2.09702
18:51.3,388.039,18:51.3,107.123,18:51.3,2.09741
18:51.4,388.035,18:51.4,106.994,18:51.4,2.09727
18:51.5,388.077,18:51.5,107.201,18:51.5,2.0973
18:51.6,388.001,18:51.6,107.237,18:51.6,2.09698
18:51.7,388.006,18:51.7,107.169,18:51.7,2.09758
18:51.8,388.009,18:51.8,107.217,18:51.8,2.09742
18:51.9,388.031,18:51.9,107.064,18:51.9,2.09734
18:52.0,388.064,18:52.0,107.01,18:52.0,2.09732
18:52.1,388.061,18:52.1,107.206,18:52.1,2.09769
18:52.2,388.013,18:52.2,107.051,18:52.2,2.09772
18:52.3,388.083,18:52.3,107.144,18:52.3,2.09728
18:52.4,388.08,18:52.4,107.003,18:52.4,2.0972
18:52.5,387.989,18:52.5,107.193,18:52.5,2.09749
18:52.6,388.044,18:52.6,107.044,18:52.6,2.09689
18:52.7,387.958,18:52.7,106.978,18:52.7,2.09724
18:52.8,387.935,18:52.8,107.124,18:52.8,2.09744
18:52.9,387.958,18:52.9,106.996,18:52.9,2.09733
18:53.0,388.003,18:53.0,107.138,18:53.0,2.09775
18:53.1,387.9,18:53.1,107.152,18:53.1,2.09767
18:53.2,387.994,18:53.2,107.06,18:53.2,2.09727
18:53.3,388,18:53.3,107.028,18:53.3,2.09758
18:53.4,387.978,18:53.4,107.042,18:53.4,2.09725
18:53.5,387.989,18:53.5,107.191,18:53.5,2.09766
18:53.6,387.911,18:53.6,107.006,18:53.6,2.09733
18:53.7,388.03,18:53.7,106.929,18:53.7,2.09745
18:53.8,387.943,18:53.8,107.137,18:53.8,2.09736
18:53.9,387.899,18:53.9,107.068,18:53.9,2.09724
18:54.0,387.886,18:54.0,107.176,18:54.0,2.09725
18:54.1,387.983,18:54.1,107.091,18:54.1,2.09698
18:54.2,387.91,18:54.2,107.171,18:54.2,2.09746
18:54.3,387.963,18:54.3,106.904,18:54.3,2.09676
18:54.4,387.967,18:54.4,107.148,18:54.4,2.09743
18:54.5,388.019,18:54.5,107.196,18:54.5,2.0974
18:54.6,387.938,18:54.6,107.318,18:54.6,2.09731
18:54.7,387.946,18:54.7,107.316,18:54.7,2.09729
18:54.8,388.006,18:54.8,107.148,18:54.8,2.09737
18:54.9,387.962,18:54.9,107.114,18:54.9,2.09731
18:55.0,387.918,18:55.0,107.19,18:55.0,2.09703
18:55.1,387.889,18:55.1,107.305,18:55.1,2.09724
18:55.2,387.901,18:55.2,107.188,18:55.2,2.09743
18:55.3,387.879,18:55.3,107.142,18:55.3,2.09758
18:55.4,387.842,18:55.4,107.118,18:55.4,2.0971
18:55.5,387.908,18:55.5,107.168,18:55.5,2.09726
18:55.6,387.98,18:55.6,107.344,18:55.6,2.09752
18:55.7,387.951,18:55.7,107.122,18:55.7,2.09725
18:55.8,387.964,18:55.8,107.186,18:55.8,2.0972
18:55.9,387.991,18:55.9,107.104,18:55.9,2.09755
18:56.0,387.974,18:56.0,107.395,18:56.0,2.09763
18:56.1,387.949,18:56.1,107.039,18:56.1,2.09728
18:56.2,387.952,18:56.2,107.04,18:56.2,2.09772
18:56.3,387.821,18:56.3,107.092,18:56.3,2.09787
18:56.4,387.97,18:56.4,107.192,18:56.4,2.09764
18:56.5,387.896,18:56.5,107.078,18:56.5,2.09755
18:56.6,387.959,18:56.6,107.144,18:56.6,2.09786
18:56.7,387.989,18:56.7,107.121,18:56.7,2.09712
18:56.8,387.966,18:56.8,107.089,18:56.8,2.09712
18:56.9,387.931,18:56.9,107.116,18:56.9,2.09758
18:57.0,387.832,18:57.0,107.06,18:57.0,2.09769
18:57.1,387.809,18:57.1,107.102,18:57.1,2.09772
18:57.2,387.804,18:57.2,107.273,18:57.2,2.09705
18:57.3,387.933,18:57.3,107.201,18:57.3,2.09733
18:57.4,387.806,18:57.4,107.16,18:57.4,2.0974
18:57.5,387.898,18:57.5,107.243,18:57.5,2.09729
18:57.6,387.914,18:57.6,106.92,18:57.6,2.09774
18:57.7,387.955,18:57.7,107.037,18:57.7,2.09752
18:57.8,387.859,18:57.8,107.078,18:57.8,2.09788
18:57.9,387.867,18:57.9,107.035,18:57.9,2.09723
18:58.0,387.949,18:58.0,107.25,18:58.0,2.09773
18:58.1,387.831,18:58.1,107.141,18:58.1,2.09728
18:58.2,387.903,18:58.2,107.201,18:58.2,2.09724
18:58.3,387.94,18:58.3,107.189,18:58.3,2.09724
18:58.4,387.879,18:58.4,107.184,18:58.4,2.09729
18:58.5,387.854,18:58.5,107.139,18:58.5,2.09731
18:58.6,387.907,18:58.6,107.229,18:58.6,2.0969
18:58.7,387.949,18:58.7,107.265,18:58.7,2.09793
18:58.8,388.001,18:58.8,107.212,18:58.8,2.09739
18:58.9,387.808,18:58.9,107.241,18:58.9,2.09714
18:59.0,387.922,18:59.0,107.226,18:59.0,2.09745
18:59.1,387.864,18:59.1,107.211,18:59.1,2.09769
18:59.2,387.834,18:59.2,107.227,18:59.2,2.09762
18:59.3,387.854,18:59.3,107.248,18:59.3,2.09722
18:59.4,387.864,18:59.4,107.129,18:59.4,2.09705
18:59.5,387.891,18:59.5,106.984,18:59.5,2.09731
18:59.6,387.895,18:59.6,107.187,18:59.6,2.09727
18:59.7,387.928,18:59.7,107.318,18:59.7,2.09725
18:59.8,387.752,18:59.8,107.139,18:59.8,2.09789
18:59.9,387.809,18:59.9,107.231,18:59.9,2.09797
19:00.0,387.844,19:00.0,107.192,19:00.0,2.09755
19:00.1,387.851,19:00.1,107.166,19:00.1,2.0969
19:00.2,387.858,19:00.2,107.251,19:00.2,2.09745
19:00.3,387.858,19:00.3,107.249,19:00.3,2.09737
19:00.4,387.872,19:00.4,107.281,19:00.4,2.09763
19:00.5,387.842,19:00.5,107.377,19:00.5,2.0975
19:00.6,387.879,19:00.6,107.221,19:00.6,2.09713
19:00.7,387.79,19:00.7,107.379,19:00.7,2.09739
19:00.8,387.779,19:00.8,107.24,19:00.8,2.0972
19:00.9,387.814,19:00.9,107.259,19:00.9,2.09779
19:01.0,387.775,19:01.0,107.266,19:01.0,2.09745
19:01.1,387.816,19:01.1,107.181,19:01.1,2.09723
19:01.2,387.865,19:01.2,107.133,19:01.2,2.09742
19:01.3,387.843,19:01.3,107.349,19:01.3,2.0976
19:01.4,387.796,19:01.4,107.195,19:01.4,2.09714
19:01.5,387.84,19:01.5,107.506,19:01.5,2.09763
19:01.6,387.787,19:01.6,107.14,19:01.6,2.09779
19:01.7,387.802,19:01.7,107.211,19:01.7,2.09779
19:01.8,387.763,19:01.8,107.266,19:01.8,2.09797
19:01.9,387.758,19:01.9,107.238,19:01.9,2.09741
19:02.0,387.731,19:02.0,107.246,19:02.0,2.09756
19:02.1,387.713,19:02.1,107.505,19:02.1,2.09763
19:02.2,387.852,19:02.2,107.345,19:02.2,2.09741
19:02.3,387.832,19:02.3,107.195,19:02.3,2.0976
19:02.4,387.765,19:02.4,107.305,19:02.4,2.09775
19:02.5,387.793,19:02.5,107.32,19:02.5,2.09747
19:02.6,387.847,19:02.6,107.201,19:02.6,2.09718
19:02.7,387.768,19:02.7,107.174,19:02.7,2.09793
19:02.8,387.79,19:02.8,107.283,19:02.8,2.09765
19:02.9,387.721,19:02.9,107.113,19:02.9,2.09791
19:03.0,387.688,19:03.0,107.364,19:03.0,2.09806
19:03.1,387.83,19:03.1,107.395,19:03.1,2.09696
19:03.2,387.759,19:03.2,107.321,19:03.2,2.09791
19:03.3,387.78,19:03.3,107.149,19:03.3,2.09735
19:03.4,387.725,19:03.4,107.256,19:03.4,2.09766
19:03.5,387.671,19:03.5,107.423,19:03.5,2.09774
19:03.6,387.737,19:03.6,107.232,19:03.6,2.09762
19:03.7,387.782,19:03.7,107.399,19:03.7,2.09781
19:03.8,387.767,19:03.8,107.286,19:03.8,2.0977
19:03.9,387.668,19:03.9,107.344,19:03.9,2.09728
19:04.0,387.79,19:04.0,107.34,19:04.0,2.09779
19:04.1,387.723,19:04.1,107.264,19:04.1,2.09757
19:04.2,387.887,19:04.2,107.337,19:04.2,2.09784
19:04.3,387.749,19:04.3,107.256,19:04.3,2.0975
19:04.4,387.719,19:04.4,107.187,19:04.4,2.09668
19:04.5,387.797,19:04.5,107.157,19:04.5,2.0973
19:04.6,387.654,19:04.6,107.296,19:04.6,2.09819
19:04.7,387.762,19:04.7,107.349,19:04.7,2.09711
19:04.8,387.814,19:04.8,107.325,19:04.8,2.09719
19:04.9,387.729,19:04.9,107.195,19:04.9,2.09761
19:05.0,387.749,19:05.0,107.372,19:05.0,2.09748
19:05.1,387.755,19:05.1,107.413,19:05.1,2.09712
19:05.2,387.774,19:05.2,107.568,19:05.2,2.09782
19:05.3,387.708,19:05.3,107.139,19:05.3,2.09783
19:05.4,387.669,19:05.4,107.457,19:05.4,2.09765
19:05.5,387.689,19:05.5,107.336,19:05.5,2.09788
19:05.6,387.724,19:05.6,107.1,19:05.6,2.09799
19:05.7,387.721,19:05.7,107.323,19:05.7,2.09775
19:05.8,387.652,19:05.8,107.193,19:05.8,2.09792
19:05.9,387.695,19:05.9,107.516,19:05.9,2.09792
19:06.0,387.731,19:06.0,107.353,19:06.0,2.09796
19:06.1,387.709,19:06.1,107.333,19:06.1,2.09765
19:06.2,387.63,19:06.2,107.266,19:06.2,2.09724
19:06.3,387.693,19:06.3,107.257,19:06.3,2.09764
19:06.4,387.691,19:06.4,107.414,19:06.4,2.09772
19:06.5,387.652,19:06.5,107.409,19:06.5,2.09807
19:06.6,387.655,19:06.6,107.372,19:06.6,2.0983
19:06.7,387.626,19:06.7,107.315,19:06.7,2.09737
19:06.8,387.678,19:06.8,107.346,19:06.8,2.0979
19:06.9,387.724,19:06.9,107.313,19:06.9,2.09775
19:07.0,387.677,19:07.0,107.224,19:07.0,2.09812
19:07.1,387.695,19:07.1,107.325,19:07.1,2.09812
19:07.2,387.693,19:07.2,107.432,19:07.2,2.09764
19:07.3,387.675,19:07.3,107.403,19:07.3,2.0973
19:07.4,387.711,19:07.4,107.307,19:07.4,2.09799
19:07.5,387.703,19:07.5,107.285,19:07.5,2.09757
19:07.6,387.691,19:07.6,107.387,19:07.6,2.09743
19:07.7,387.606,19:07.7,107.34,19:07.7,2.09773
19:07.8,387.651,19:07.8,107.396,19:07.8,2.09753
19:07.9,387.664,19:07.9,107.506,19:07.9,2.09766
19:08.0,387.588,19:08.0,107.411,19:08.0,2.09734
19:08.1,387.722,19:08.1,107.331,19:08.1,2.09778
19:08.2,387.679,19:08.2,107.519,19:08.2,2.09771
19:08.3,387.672,19:08.3,107.413,19:08.3,2.09774
19:08.4,387.675,19:08.4,107.483,19:08.4,2.09775
19:08.5,387.642,19:08.5,107.517,19:08.5,2.09728
19:08.6,387.688,19:08.6,107.516,19:08.6,2.09777
19:08.7,387.659,19:08.7,107.385,19:08.7,2.09818
19:08.8,387.633,19:08.8,107.443,19:08.8,2.09767
19:08.9,387.586,19:08.9,107.228,19:08.9,2.09755
19:09.0,387.686,19:09.0,107.351,19:09.0,2.09759
19:09.1,387.55,19:09.1,107.342,19:09.1,2.09712
19:09.2,387.669,19:09.2,107.317,19:09.2,2.09784
19:09.3,387.703,19:09.3,107.299,19:09.3,2.09773
19:09.4,387.662,19:09.4,107.318,19:09.4,2.0978
19:09.5,387.632,19:09.5,107.389,19:09.5,2.09765
19:09.6,387.587,19:09.6,107.384,19:09.6,2.09761
19:09.7,387.55,19:09.7,107.385,19:09.7,2.09755
19:09.8,387.524,19:09.8,107.305,19:09.8,2.09781
19:09.9,387.675,19:09.9,107.466,19:09.9,2.09775
19:10.0,387.47,19:10.0,107.515,19:10.0,2.09731
19:10.1,387.654,19:10.1,107.381,19:10.1,2.09731
19:10.2,387.645,19:10.2,107.29,19:10.2,2.09758
19:10.3,387.642,19:10.3,107.278,19:10.3,2.09803
19:10.4,387.592,19:10.4,107.375,19:10.4,2.09771
19:10.5,387.64,19:10.5,107.394,19:10.5,2.09764
19:10.6,387.539,19:10.6,107.413,19:10.6,2.09769
19:10.7,387.55,19:10.7,107.383,19:10.7,2.09814
19:10.8,387.567,19:10.8,107.264,19:10.8,2.09756
19:10.9,387.607,19:10.9,107.541,19:10.9,2.09797
19:11.0,387.633,19:11.0,107.487,19:11.0,2.09726
